Pos,FirstName,Surname,Laps,Time/Retired,PTS,Country,Day,Month,Year,Event
17,Charles,Pic,65,+1 lap,0,Spain,12,May,2013,Race result
17,Jean-Eric,Vergne,54,+1 lap,0,Abu Dhabi,3,nov.,2013,Race result
17,Max,Chilton,58,+2 laps,0,India,27,Oct,2013,Race result
17,Max,Chilton,55,+1 lap,0,China,14,Apr,2013,Race result
17,Jenson,Button,53,DNF,0,Malaysia,24,Mar,2013,Race result
17,Max,Chilton,60,+1 lap,0,Singapore,22,Sep,2013,Race result
17,Pastor,Maldonado,55,+1 lap,0,United States,17,nov.,2013,Race result
17,Pastor,Maldonado,43,+1 lap,0,Belgium,25,aug.,2013,Race result
17,Charles,Pic,52,+1 lap,0,Italy,8,Sep,2013,Race result
17,Jules,Bianchi,69,+2 laps,0,Brazil,24,nov.,2013,Race result
17,Pedro,de la Rosa,56,+1 lap,0,Europe,24,Jun,2012,Race result
17,Vitaly,Petrov,55,+1 lap,0,United States,18,nov.,2012,Race result
17,Pedro,de la Rosa,55,+71.778s,0,Abu Dhabi,4,nov.,2012,Race result
17,Timo,Glock,55,+1 lap,0,Malaysia,25,Mar,2012,Race result
17,Vitaly,Petrov,59,+1 lap,0,India,28,Oct,2012,Race result
17,Pedro,de la Rosa,58,+1 lap,0,Singapore,23,Sep,2012,Race result
17,Vitaly,Petrov,52,+1 lap,0,Japan,7,Oct,2012,Race result
17,Bruno,Senna,66,+1 lap,0,Germany,22,Jul,2012,Race result
17,Pedro,de la Rosa,69,+2 laps,0,Brazil,25,nov.,2012,Race result
17,Vitaly,Petrov,65,+1 lap,0,Spain,13,May,2012,Race result
17,Heikki,Kovalainen,51,+1 lap,0,Great Britain,8,Jul,2012,Race result
17,Daniel,Ricciardo,56,+63.156s,0,China,15,Apr,2012,Race result
17,Heikki,Kovalainen,56,+1 lap,0,Bahrain,22,Apr,2012,Race result
17,Heikki,Kovalainen,68,+1 lap,0,Hungary,29,Jul,2012,Race result
17,Heikki,Kovalainen,54,+1 lap,0,South Korea,14,Oct,2012,Race result
17,Bruno,Senna,69,+1 lap,0,Canada,10,Jun,2012,Race result
17,Timo,Glock,52,+1 lap,0,Italy,9,Sep,2012,Race result
17,Heikki,Kovalainen,43,+1 lap,0,Belgium,2,Sep,2012,Race result
17,Pedro,de la Rosa,56,+1 lap,0,Europe,24,Jun,2012,Race result
17,Heikki,Kovalainen,51,+1 lap,0,Great Britain,8,Jul,2012,Race result
17,Pedro,de la Rosa,69,+2 laps,0,Brazil,25,nov.,2012,Race result
17,Heikki,Kovalainen,43,+1 lap,0,Belgium,2,Sep,2012,Race result
17,Vitaly,Petrov,52,+1 lap,0,Japan,7,Oct,2012,Race result
17,Vitaly,Petrov,55,+1 lap,0,United States,18,nov.,2012,Race result
17,Heikki,Kovalainen,68,+1 lap,0,Hungary,29,Jul,2012,Race result
17,Vitaly,Petrov,65,+1 lap,0,Spain,13,May,2012,Race result
17,Vitaly,Petrov,59,+1 lap,0,India,28,Oct,2012,Race result
17,Heikki,Kovalainen,54,+1 lap,0,South Korea,14,Oct,2012,Race result
17,Heikki,Kovalainen,56,+1 lap,0,Bahrain,22,Apr,2012,Race result
17,Pedro,de la Rosa,58,+1 lap,0,Singapore,23,Sep,2012,Race result
17,Timo,Glock,55,+1 lap,0,Malaysia,25,Mar,2012,Race result
17,Bruno,Senna,69,+1 lap,0,Canada,10,Jun,2012,Race result
17,Daniel,Ricciardo,56,+63.156s,0,China,15,Apr,2012,Race result
17,Timo,Glock,52,+1 lap,0,Italy,9,Sep,2012,Race result
17,Pedro,de la Rosa,55,+71.778s,0,Abu Dhabi,4,nov.,2012,Race result
17,Bruno,Senna,66,+1 lap,0,Germany,22,Jul,2012,Race result
17,Lucas,di Grassi,43,+1 lap,0,Belgium,29,aug.,2010,Race result
17,Jarno,Trulli,51,+5 laps,0,Malaysia,4,Apr,2010,Race result
17,Jarno,Trulli,46,DNF,0,Bahrain,14,Mar,2010,Race result
17,Bruno,Senna,67,+3 laps,0,Hungary,1,aug.,2010,Race result
17,Nick,Heidfeld,70,+1 lap,0,Brazil,7,nov.,2010,Race result
17,Nico,Hulkenberg,57,+1 lap,0,Turkey,30,May,2010,Race result
17,Heikki,Kovalainen,54,+1 lap,0,Abu Dhabi,14,nov.,2010,Race result
17,Timo,Glock,51,+2 laps,0,Italy,12,Sep,2010,Race result
17,Nico,Rosberg,47,DNF,0,Japan,10,Oct,2010,Race result
17,Heikki,Kovalainen,51,+1 lap,0,Great Britain,11,Jul,2010,Race result
17,Vitaly,Petrov,68,+2 laps,0,Canada,13,Jun,2010,Race result
17,Adrian,Sutil,65,+2 laps,0,Germany,25,Jul,2010,Race result
17,Lucas,di Grassi,56,+1 lap,0,Europe,27,Jun,2010,Race result
17,Karun,Chandhok,52,+4 laps,0,China,18,Apr,2010,Race result
17,Jarno,Trulli,63,+3 laps,0,Spain,9,May,2010,Race result
17,Mark,Webber,51,+2 laps,0,Japan,4,Oct,2009,Race result
17,Adrian,Sutil,30,+1 lap,0,Malaysia,5,Apr,2009,Race result
17,Luca,Badoer,56,+1 lap,0,Europe,23,aug.,2009,Race result
17,Adrian,Sutil,50,DNF,0,China,19,Apr,2009,Race result
17,Adrian,Sutil,57,+1 lap,0,Turkey,7,Jun,2009,Race result
17,Adrian,Sutil,54,+1 lap,0,Abu Dhabi,1,nov.,2009,Race result
17,Adrian,Sutil,59,+1 lap,0,Great Britain,21,Jun,2009,Race result
17,Jarno,Trulli,60,+90.970s,0,Germany,12,Jul,2009,Race result
17,Sebastien,Buemi,56,+1 lap,0,Bahrain,26,Apr,2009,Race result
17,Kazuki,Nakajima,54,+2 laps,0,Malaysia,23,Mar,2008,Race result
17,Felipe,Massa,67,DNF,0,Hungary,3,aug.,2008,Race result
17,David,Coulthard,56,+1 lap,0,Europe,24,aug.,2008,Race result
17,Sebastian,Vettel,57,+1 lap,0,Turkey,11,May,2008,Race result
17,Takuma,Sato,56,+1 lap,0,Bahrain,6,Apr,2008,Race result
17,Jenson,Button,66,+1 lap,0,Germany,20,Jul,2008,Race result
17,Sebastien,Bourdais,69,+1 lap,0,France,22,Jun,2008,Race result
17,Giancarlo,Fisichella,55,+1 lap,0,China,19,Oct,2008,Race result
17,Rubens,Barrichello,52,+1 lap,0,Italy,14,Sep,2008,Race result
17,Kazuki,Nakajima,69,+2 laps,0,Brazil,2,nov.,2008,Race result
17,Giancarlo,Fisichella,43,+1 lap,0,Belgium,7,Sep,2008,Race result
17,Adrian,Sutil,68,+2 laps,0,France,1,Jul,2007,Race result
17,Takuma,Sato,76,+2 laps,0,Monaco,27,May,2007,Race result
17,Adrian,Sutil,68,+2 laps,0,Hungary,5,aug.,2007,Race result
17,Adrian,Sutil,56,+2 laps,0,Australia,18,Mar,2007,Race result
17,Vitantonio,Liuzzi,55,+1 lap,0,Malaysia,8,Apr,2007,Race result
17,Vitantonio,Liuzzi,52,+1 lap,0,Italy,9,Sep,2007,Race result
17,Rubens,Barrichello,57,+1 lap,0,Turkey,26,aug.,2007,Race result
17,Sakon,Yamamoto,53,+3 laps,0,China,7,Oct,2007,Race result
17,Vitantonio,Liuzzi,68,DNF,0,United States,17,Jun,2007,Race result
17,Sakon,Yamamoto,43,+1 lap,0,Belgium,16,Sep,2007,Race result
17,Sakon,Yamamoto,50,+3 laps,0,Japan,8,Oct,2006,Race result
17,Nick,Heidfeld,63,DNF,0,Brazil,22,Oct,2006,Race result
17,Christijan,Albers,51,+2 laps,0,Italy,10,Sep,2006,Race result
17,Takuma,Sato,62,+4 laps,0,Spain,14,May,2006,Race result
17,Jarno,Trulli,72,DNF,0,Monaco,28,May,2006,Race result
17,Tiago,Monteiro,55,+2 laps,0,Bahrain,12,Mar,2006,Race result
17,Takuma,Sato,57,+3 laps,0,Great Britain,11,Jun,2006,Race result
16,Mick,Schumacher,69,+2 laps,0,Styria,27,Jun,2021,Race result
16,Antonio,Giovinazzi,52,+1 lap,0,Russia,26,Sep,2021,Race result
16,Nicholas,Latifi,70,+2 laps,0,Netherlands,5,Sep,2021,Race result
16,Nicholas,Latifi,70,+1 lap,0,Austria,4,Jul,2021,Race result
16,Mick,Schumacher,55,+1 lap,0,Bahrain,28,Mar,2021,Race result
16,Fernando,Alonso,57,+1 lap,0,Turkey,10,Oct,2021,Race result
16,Charles,Leclerc,52,+1 lap,0,France,20,Jun,2021,Race result
16,Nicholas,Latifi,51,+42.379s,0,Azerbaijan,6,Jun,2021,Race result
16,Nicholas,Latifi,65,+1 lap,0,Spain,9,May,2021,Race result
16,Mick,Schumacher,1,+29.507s,0,Belgium,29,aug.,2021,Race result
16,George,Russell,65,+1 lap,0,Portugal,2,May,2021,Race result
16,Mick,Schumacher,54,+2 laps,0,United States,24,Oct,2021,Race result
16,Mick,Schumacher,61,+2 laps,0,Emilia Romagna,18,Apr,2021,Race result
16,Sergio,Perez,51,+1 lap,0,Great Britain,18,Jul,2021,Race result
16,Yuki,Tsunoda,77,+1 lap,0,Monaco,23,May,2021,Race result
16,Romain,Grosjean,51,+1 lap,0,70th Anniversary,9,aug.,2020,Race result
16,Romain,Grosjean,52,+55.050s,0,Great Britain,2,aug.,2020,Race result
16,Antonio,Giovinazzi,53,+55.199s,0,Italy,6,Sep,2020,Race result
16,Antonio,Giovinazzi,54,+1 lap,0,Abu Dhabi,13,dec.,2020,Race result
16,Romain,Grosjean,69,+1 lap,0,Hungary,19,Jul,2020,Race result
16,Antonio,Giovinazzi,65,+1 lap,0,Spain,16,aug.,2020,Race result
16,Antonio,Giovinazzi,56,+1 lap,0,Bahrain,29,nov.,2020,Race result
16,Nicholas,Latifi,44,+77.795s,0,Belgium,30,aug.,2020,Race result
16,Kevin,Magnussen,65,+1 lap,0,Portugal,25,Oct,2020,Race result
16,Jack,Aitken,87,+33.674s,0,Sakhir,6,dec.,2020,Race result
16,George,Russell,69,+2 laps,0,Styria,12,Jul,2020,Race result
16,George,Russell,57,+1 lap,0,Turkey,15,nov.,2020,Race result
16,Nicholas,Latifi,52,+1 lap,0,Russia,27,Sep,2020,Race result
16,Robert,Kubica,55,+2 laps,0,Bahrain,31,Mar,2019,Race result
16,Robert,Kubica,61,+47.024s,0,Singapore,22,Sep,2019,Race result
16,George,Russell,68,+2 laps,0,Canada,9,Jun,2019,Race result
16,Antonio,Giovinazzi,66,+47.691s,0,Spain,12,May,2019,Race result
16,George,Russell,56,+2 laps,0,Australia,17,Mar,2019,Race result
16,Romain,Grosjean,52,+1 lap,0,Italy,8,Sep,2019,Race result
16,Robert,Kubica,49,+2 laps,0,Azerbaijan,28,Apr,2019,Race result
16,Sebastian,Vettel,51,+1 lap,0,Great Britain,14,Jul,2019,Race result
16,Lance,Stroll,77,+1 lap,0,Monaco,26,May,2019,Race result
16,George,Russell,50,+2 laps,0,Japan,13,Oct,2019,Race result
16,Antonio,Giovinazzi,52,+1 lap,0,France,23,Jun,2019,Race result
16,Romain,Grosjean,70,+1 lap,0,Austria,30,Jun,2019,Race result
16,George,Russell,68,+2 laps,0,Hungary,4,aug.,2019,Race result
16,Kimi,Räikkönen,43,+1 lap,0,Belgium,1,Sep,2019,Race result
16,Antonio,Giovinazzi,54,+1 lap,0,Abu Dhabi,1,dec.,2019,Race result
16,George,Russell,69,+2 laps,0,Mexico,27,Oct,2019,Race result
16,Robert,Kubica,70,+1 lap,0,Brazil,17,nov.,2019,Race result
16,Pierre,Gasly,54,DNF,0,United States,3,nov.,2019,Race result
16,George,Russell,54,+2 laps,0,China,14,Apr,2019,Race result
16,Sergey,Sirotkin,77,+1 lap,0,Monaco,27,May,2018,Race result
16,Romain,Grosjean,68,+3 laps,0,Mexico,28,Oct,2018,Race result
16,Marcus,Ericsson,56,+62.604s,0,China,15,Apr,2018,Race result
16,Sergio,Perez,60,+1 lap,0,Singapore,16,Sep,2018,Race result
16,Kevin,Magnussen,52,+1 lap,0,Italy,2,Sep,2018,Race result
16,Stoffel,Vandoorne,66,+2 laps,0,Canada,10,Jun,2018,Race result
16,Sergio,Perez,56,+1 lap,0,Bahrain,8,Apr,2018,Race result
16,Sergey,Sirotkin,69,+2 laps,0,Brazil,11,nov.,2018,Race result
16,Sergey,Sirotkin,52,+1 lap,0,Japan,7,Oct,2018,Race result
16,Fernando,Alonso,65,DNF,0,Germany,22,Jul,2018,Race result
16,Sergey,Sirotkin,68,+2 laps,0,Hungary,29,Jul,2018,Race result
16,Stoffel,Vandoorne,51,+2 laps,0,Russia,30,Sep,2018,Race result
16,Fernando,Alonso,50,DNF,0,France,24,Jun,2018,Race result
16,Nico,Hulkenberg,55,+1 lap,0,Malaysia,1,Oct,2017,Race result
16,Fernando,Alonso,66,DNF,0,Canada,11,Jun,2017,Race result
16,Daniil,Kvyat,68,+3 laps,0,Austria,9,Jul,2017,Race result
16,Kevin,Magnussen,55,+1 lap,0,United States,22,Oct,2017,Race result
16,Marcus,Ericsson,68,+2 laps,0,Hungary,30,Jul,2017,Race result
16,Lance,Stroll,69,+2 laps,0,Brazil,12,nov.,2017,Race result
16,Marcus,Ericsson,44,+69.711s,0,Belgium,27,aug.,2017,Race result
16,Pascal,Wehrlein,50,+2 laps,0,Russia,30,Apr,2017,Race result
16,Lance,Stroll,64,+2 laps,0,Spain,14,May,2017,Race result
16,Pierre,Gasly,54,+1 lap,0,Abu Dhabi,26,nov.,2017,Race result
16,Lance,Stroll,50,+1 lap,0,Great Britain,16,Jul,2017,Race result
16,Pascal,Wehrlein,51,+2 laps,0,Italy,3,Sep,2017,Race result
16,Carlos,Sainz,70,+1 lap,0,Mexico,30,Oct,2016,Race result
16,Marcus,Ericsson,55,+1 lap,0,China,17,Apr,2016,Race result
16,Kevin,Magnussen,68,+2 laps,0,Canada,12,Jun,2016,Race result
16,Fernando,Alonso,52,+1 lap,0,Japan,9,Oct,2016,Race result
16,Rio,Haryanto,70,+1 lap,0,Austria,3,Jul,2016,Race result
16,Esteban,Ocon,55,+1 lap,0,Malaysia,2,Oct,2016,Race result
16,Felipe,Nasr,52,+1 lap,0,Russia,1,May,2016,Race result
16,Valtteri,Bottas,55,+1 lap,0,United States,23,Oct,2016,Race result
16,Esteban,Gutierrez,51,+1 lap,0,Great Britain,10,Jul,2016,Race result
16,Pascal,Wehrlein,65,+1 lap,0,Spain,15,May,2016,Race result
16,Daniil,Kvyat,69,+1 lap,0,Hungary,24,Jul,2016,Race result
16,Felipe,Nasr,54,+1 lap,0,Abu Dhabi,27,nov.,2016,Race result
16,Esteban,Gutierrez,50,+1 lap,0,Europe,19,Jun,2016,Race result
16,Pascal,Wehrlein,60,+1 lap,0,Singapore,18,Sep,2016,Race result
16,Pascal,Wehrlein,56,+1 lap,0,Australia,20,Mar,2016,Race result
16,Jenson,Button,71,+81.994s,0,Brazil,13,nov.,2016,Race result
16,Esteban,Ocon,43,+1 lap,0,Belgium,28,aug.,2016,Race result
16,Kevin,Magnussen,66,+1 lap,0,Germany,31,Jul,2016,Race result
16,Marcus,Ericsson,52,+1 lap,0,Italy,4,Sep,2016,Race result
16,Sergio,Perez,56,+1 lap,0,Bahrain,3,Apr,2016,Race result
16,Will,Stevens,55,+2 laps,0,Bahrain,19,Apr,2015,Race result
16,Roberto,Merhi,54,+2 laps,0,China,12,Apr,2015,Race result
16,Will,Stevens,65,DNF,0,Hungary,26,Jul,2015,Race result
16,Felipe,Nasr,68,+2 laps,0,Canada,7,Jun,2015,Race result
16,Marcus,Ericsson,69,+2 laps,0,Brazil,15,nov.,2015,Race result
16,Jenson,Button,52,+1 lap,0,Japan,27,Sep,2015,Race result
16,Roberto,Merhi,76,+2 laps,0,Monaco,24,May,2015,Race result
16,Max,Verstappen,54,+1 lap,0,Abu Dhabi,29,nov.,2015,Race result
16,Will,Stevens,42,+1 lap,0,Belgium,23,aug.,2015,Race result
16,Will,Stevens,69,+2 laps,0,Mexico,1,nov.,2015,Race result
16,Roberto,Merhi,51,+2 laps,0,Italy,6,Sep,2015,Race result
16,Jenson,Button,65,+1 lap,0,Spain,10,May,2015,Race result
16,Adrian,Sutil,70,+1 lap,0,Brazil,9,nov.,2014,Race result
16,Jules,Bianchi,60,+94.543s,0,Singapore,21,Sep,2014,Race result
16,Max,Chilton,69,+1 lap,0,Hungary,27,Jul,2014,Race result
16,Esteban,Gutierrez,53,+1 lap,0,China,20,Apr,2014,Race result
16,Pastor,Maldonado,43,+1 lap,0,Japan,5,Oct,2014,Race result
16,Romain,Grosjean,52,+1 lap,0,Italy,7,Sep,2014,Race result
16,Kamui,Kobayashi,65,+2 laps,0,Germany,20,Jul,2014,Race result
16,Kamui,Kobayashi,69,+2 laps,0,Austria,22,Jun,2014,Race result
16,Adrian,Sutil,52,+1 lap,0,Russia,21,Oct,2014,Race result
16,Adrian,Sutil,54,+1 lap,0,Abu Dhabi,23,nov.,2014,Race result
16,Max,Chilton,50,+2 laps,0,Great Britain,6,Jul,2014,Race result
16,Esteban,Gutierrez,65,+1 lap,0,Spain,11,May,2014,Race result
16,Jules,Bianchi,56,+1 lap,0,Bahrain,6,Apr,2014,Race result
16,Max,Chilton,43,+1 lap,0,Belgium,24,aug.,2014,Race result
16,Jules,Bianchi,67,+3 laps,0,Hungary,28,Jul,2013,Race result
16,Daniel,Ricciardo,56,+1 lap,0,Bahrain,21,Apr,2013,Race result
16,Pastor,Maldonado,52,+1 lap,0,Japan,13,Oct,2013,Race result
16,Max,Chilton,54,+2 laps,0,Malaysia,24,Mar,2013,Race result
16,Valtteri,Bottas,59,+1 lap,0,India,27,Oct,2013,Race result
16,Valtteri,Bottas,59,+1 lap,0,Germany,7,Jul,2013,Race result
16,Giedo,van der Garde,60,+1 lap,0,Singapore,22,Sep,2013,Race result
16,Jean-Eric,Vergne,56,+104.574s,0,United States,17,nov.,2013,Race result
16,Pastor,Maldonado,70,+1 lap,0,Brazil,24,nov.,2013,Race result
16,Adrian,Sutil,52,DNF,0,Italy,8,Sep,2013,Race result
16,Daniel,Ricciardo,54,+1 lap,0,Abu Dhabi,3,nov.,2013,Race result
16,Sergio,Perez,72,DNF,0,Monaco,26,May,2013,Race result
16,Giedo,van der Garde,43,+1 lap,0,Belgium,25,aug.,2013,Race result
16,Pastor,Maldonado,68,+2 laps,0,Canada,9,Jun,2013,Race result
16,Valtteri,Bottas,65,+1 lap,0,Spain,12,May,2013,Race result
16,Charles,Pic,55,+1 lap,0,China,14,Apr,2013,Race result
16,Jules,Bianchi,55,+67.970s,0,South Korea,6,Oct,2013,Race result
16,Jules,Bianchi,52,+36.097s,0,Great Britain,30,Jun,2013,Race result
16,Charles,Pic,56,+2 laps,0,Australia,17,Mar,2013,Race result
16,Timo,Glock,52,+1 lap,0,Japan,7,Oct,2012,Race result
16,Jean-Eric,Vergne,68,+1 lap,0,Hungary,29,Jul,2012,Race result
16,Pastor,Maldonado,51,+1 lap,0,Great Britain,8,Jul,2012,Race result
16,Vitaly,Petrov,55,+64.595s,0,Abu Dhabi,4,nov.,2012,Race result
16,Felipe,Massa,56,+1 lap,0,Europe,24,Jun,2012,Race result
16,Vitaly,Petrov,54,+1 lap,0,South Korea,14,Oct,2012,Race result
16,Jenson,Button,69,+1 lap,0,Canada,10,Jun,2012,Race result
16,Charles,Pic,43,+1 lap,0,Belgium,2,Sep,2012,Race result
16,Vitaly,Petrov,56,+1 lap,0,Bahrain,22,Apr,2012,Race result
16,Jenson,Button,70,DNF,0,Monaco,27,May,2012,Race result
16,Michael,Schumacher,55,+1 lap,0,United States,18,nov.,2012,Race result
16,Heikki,Kovalainen,65,+1 lap,0,Spain,13,May,2012,Race result
16,Vitaly,Petrov,55,+1 lap,0,Malaysia,25,Mar,2012,Race result
16,Vitaly,Petrov,66,+1 lap,0,Germany,22,Jul,2012,Race result
16,Pastor,Maldonado,59,+1 lap,0,India,28,Oct,2012,Race result
16,Charles,Pic,59,+132.925s,0,Singapore,23,Sep,2012,Race result
16,Charles,Pic,52,+1 lap,0,Italy,9,Sep,2012,Race result
16,Timo,Glock,70,+1 lap,0,Brazil,25,nov.,2012,Race result
16,Bruno,Senna,52,DNF,0,Australia,18,Mar,2012,Race result
16,Jean-Eric,Vergne,56,+51.756s,0,China,15,Apr,2012,Race result
16,Timo,Glock,70,+1 lap,0,Brazil,25,nov.,2012,Race result
16,Heikki,Kovalainen,65,+1 lap,0,Spain,13,May,2012,Race result
16,Felipe,Massa,56,+1 lap,0,Europe,24,Jun,2012,Race result
16,Vitaly,Petrov,66,+1 lap,0,Germany,22,Jul,2012,Race result
16,Jenson,Button,69,+1 lap,0,Canada,10,Jun,2012,Race result
16,Jean-Eric,Vergne,56,+51.756s,0,China,15,Apr,2012,Race result
16,Charles,Pic,43,+1 lap,0,Belgium,2,Sep,2012,Race result
16,Pastor,Maldonado,59,+1 lap,0,India,28,Oct,2012,Race result
16,Bruno,Senna,52,DNF,0,Australia,18,Mar,2012,Race result
16,Timo,Glock,52,+1 lap,0,Japan,7,Oct,2012,Race result
16,Pastor,Maldonado,51,+1 lap,0,Great Britain,8,Jul,2012,Race result
16,Vitaly,Petrov,54,+1 lap,0,South Korea,14,Oct,2012,Race result
16,Michael,Schumacher,55,+1 lap,0,United States,18,nov.,2012,Race result
16,Vitaly,Petrov,55,+1 lap,0,Malaysia,25,Mar,2012,Race result
16,Vitaly,Petrov,55,+64.595s,0,Abu Dhabi,4,nov.,2012,Race result
16,Charles,Pic,52,+1 lap,0,Italy,9,Sep,2012,Race result
16,Charles,Pic,59,+132.925s,0,Singapore,23,Sep,2012,Race result
16,Vitaly,Petrov,56,+1 lap,0,Bahrain,22,Apr,2012,Race result
16,Jean-Eric,Vergne,68,+1 lap,0,Hungary,29,Jul,2012,Race result
16,Jenson,Button,70,DNF,0,Monaco,27,May,2012,Race result
16,Heikki,Kovalainen,58,DNF,0,Singapore,26,Sep,2010,Race result
16,Vitantonio,Liuzzi,65,+2 laps,0,Germany,25,Jul,2010,Race result
16,Nico,Hulkenberg,64,+2 laps,0,Spain,9,May,2010,Race result
16,Adrian,Sutil,52,+1 lap,0,Italy,12,Sep,2010,Race result
16,Jarno,Trulli,51,+1 lap,0,Great Britain,11,Jul,2010,Race result
16,Vitaly,Petrov,70,+1 lap,0,Brazil,7,nov.,2010,Race result
16,Sakon,Yamamoto,50,+3 laps,0,Japan,10,Oct,2010,Race result
16,Nico,Hulkenberg,55,+64.763s,0,Abu Dhabi,14,nov.,2010,Race result
16,Bruno,Senna,52,+4 laps,0,Malaysia,4,Apr,2010,Race result
16,Timo,Glock,67,+3 laps,0,Hungary,1,aug.,2010,Race result
16,Sebastien,Buemi,57,+1 lap,0,Turkey,30,May,2010,Race result
16,Bruno,Senna,54,+2 laps,0,China,18,Apr,2010,Race result
16,Heikki,Kovalainen,68,+2 laps,0,Canada,13,Jun,2010,Race result
16,Heikki,Kovalainen,43,+1 lap,0,Belgium,29,aug.,2010,Race result
16,Vitantonio,Liuzzi,57,+50.890s,0,Europe,27,Jun,2010,Race result
16,Sebastien,Buemi,46,+3 laps,0,Bahrain,14,Mar,2010,Race result
16,Romain,Grosjean,52,+1 lap,0,Japan,4,Oct,2009,Race result
16,Adrian,Sutil,56,+1 lap,0,Bahrain,26,Apr,2009,Race result
16,Nelson,Piquet,57,+1 lap,0,Turkey,7,Jun,2009,Race result
16,Jaime,Alguersuari,56,+1 lap,0,Europe,23,aug.,2009,Race result
16,Giancarlo,Fisichella,54,+1 lap,0,Abu Dhabi,1,nov.,2009,Race result
16,Lewis,Hamilton,59,+1 lap,0,Great Britain,21,Jun,2009,Race result
16,Sebastien,Buemi,30,DNF,0,Malaysia,5,Apr,2009,Race result
16,Nico,Rosberg,51,+2 laps,0,Italy,13,Sep,2009,Race result
16,Sebastien,Buemi,69,+1 lap,0,Hungary,26,Jul,2009,Race result
16,Sebastien,Buemi,60,+90.225s,0,Germany,12,Jul,2009,Race result
16,Nelson,Piquet,54,+2 laps,0,China,19,Apr,2009,Race result
16,Adrian,Sutil,69,+2 laps,0,Brazil,2,nov.,2008,Race result
16,Nico,Rosberg,69,+1 lap,0,France,22,Jun,2008,Race result
16,Rubens,Barrichello,68,+2 laps,0,Hungary,3,aug.,2008,Race result
16,Jenson,Button,55,+1 lap,0,China,19,Oct,2008,Race result
16,Giancarlo,Fisichella,67,+84.093s,0,Germany,20,Jul,2008,Race result
16,Jarno,Trulli,43,+1 lap,0,Belgium,7,Sep,2008,Race result
16,Adrian,Sutil,57,+1 lap,0,Turkey,11,May,2008,Race result
16,Rubens,Barrichello,56,+1 lap,0,Europe,24,aug.,2008,Race result
16,David,Coulthard,52,+1 lap,0,Italy,14,Sep,2008,Race result
16,Anthony,Davidson,56,+1 lap,0,Bahrain,6,Apr,2008,Race result
16,Takuma,Sato,54,+2 laps,0,Malaysia,23,Mar,2008,Race result
16,Takuma,Sato,52,+1 lap,0,Italy,9,Sep,2007,Race result
16,Sebastian,Vettel,69,+1 lap,0,Hungary,5,aug.,2007,Race result
16,Anthony,Davidson,55,+1 lap,0,Malaysia,8,Apr,2007,Race result
16,Anthony,Davidson,43,+1 lap,0,Belgium,16,Sep,2007,Race result
16,Takuma,Sato,68,+2 laps,0,France,1,Jul,2007,Race result
16,Nico,Rosberg,54,+2 laps,0,China,7,Oct,2007,Race result
16,Anthony,Davidson,51,DNF,0,Bahrain,15,Apr,2007,Race result
16,Vitantonio,Liuzzi,53,DNF,0,Great Britain,8,Jul,2007,Race result
16,Anthony,Davidson,56,+2 laps,0,Australia,18,Mar,2007,Race result
16,Ralf,Schumacher,76,+2 laps,0,Monaco,27,May,2007,Race result
16,Nico,Rosberg,68,DNF,0,United States,17,Jun,2007,Race result
16,Jarno,Trulli,57,+1 lap,0,Turkey,26,aug.,2007,Race result
16,Franck,Montagny,67,+3 laps,0,France,16,Jul,2006,Race result
16,Sakon,Yamamoto,69,+2 laps,0,Brazil,22,Oct,2006,Race result
16,Takuma,Sato,51,+2 laps,0,Italy,10,Sep,2006,Race result
16,Tiago,Monteiro,60,+2 laps,0,San Marino,23,Apr,2006,Race result
16,Tiago,Monteiro,58,+2 laps,0,Great Britain,11,Jun,2006,Race result
16,Sakon,Yamamoto,52,+4 laps,0,China,1,Oct,2006,Race result
16,Tiago,Monteiro,51,+2 laps,0,Japan,8,Oct,2006,Race result
16,Franck,Montagny,75,+3 laps,0,Monaco,28,May,2006,Race result
16,Jarno,Trulli,56,+1 lap,0,Bahrain,12,Mar,2006,Race result
16,Tiago,Monteiro,63,+3 laps,0,Spain,14,May,2006,Race result
15,George,Russell,57,+1 lap,0,Turkey,10,Oct,2021,Race result
15,Antonio,Giovinazzi,65,+1 lap,0,Spain,9,May,2021,Race result
15,Nicholas,Latifi,77,+1 lap,0,Monaco,23,May,2021,Race result
15,Yuki,Tsunoda,1,+28.329s,0,Belgium,29,aug.,2021,Race result
15,Mick,Schumacher,53,+51.088s,0,Italy,12,Sep,2021,Race result
15,Charles,Leclerc,52,+1 lap,0,Russia,26,Sep,2021,Race result
15,Sebastian,Vettel,55,+1 lap,0,Bahrain,28,Mar,2021,Race result
15,Robert,Kubica,70,+2 laps,0,Netherlands,5,Sep,2021,Race result
15,Antonio,Giovinazzi,70,+1 lap,0,Styria,27,Jun,2021,Race result
15,Lewis,Hamilton,51,+17.668s,0,Azerbaijan,6,Jun,2021,Race result
15,Nicholas,Latifi,55,+1 lap,0,United States,24,Oct,2021,Race result
15,Kimi,Räikkönen,51,+1 lap,0,Great Britain,18,Jul,2021,Race result
15,Antonio,Giovinazzi,52,+1 lap,0,France,20,Jun,2021,Race result
15,Kimi,Räikkönen,70,+1 lap,0,Austria,4,Jul,2021,Race result
15,Sebastian,Vettel,61,DNF,0,Emilia Romagna,18,Apr,2021,Race result
15,Yuki,Tsunoda,65,+1 lap,0,Portugal,2,May,2021,Race result
